,applicant_id,race,gender,application_date,application_recieved,application_evaluation,certificate,mananger_review_data,interview_date,offer_date
2036,1979,hispanic,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2037,1980,hispanic,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2038,1981,hispanic,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2039,1982,black,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2040,1983,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2041,1984,black,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2042,1969,hispanic,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2043,1985,black,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2044,1968,white,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2045,1966,native hawaiian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2046,1951,hispanic,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,None,None,None
2047,1952,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2048,1953,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2049,1954,native hawaiian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2050,1955,hispanic,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2051,1956,white,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2052,1957,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2053,1958,native american,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2054,1959,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2055,1960,hispanic,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2056,1961,native hawaiian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2057,1962,native hawaiian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,None,None,None
2058,1963,native hawaiian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2059,1964,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2060,1965,black,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2061,1967,native american,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2062,1986,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2063,1950,white,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2064,1988,black,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2065,2008,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2066,2009,white,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2067,2010,black,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2068,2011,asian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,None,None,None
2069,2012,native american,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2070,1987,black,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2071,2014,hispanic,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2072,2015,native hawaiian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2073,2016,hispanic,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2074,2017,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2075,2018,native american,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2076,2019,native hawaiian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2077,2020,hispanic,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2078,2021,white,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2079,2022,hispanic,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,None,None,None
2080,2007,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2081,2006,native american,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2082,2013,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2083,2004,native hawaiian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2084,2005,white,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2085,1989,native hawaiian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2086,1990,black,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2087,1991,native hawaiian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2088,1992,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2089,1994,native american,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2090,1995,asian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,None,None,None
2091,1993,native hawaiian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2092,1997,native american,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2093,1998,asian,other,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2094,1999,native hawaiian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2095,2000,native hawaiian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,None
2096,2001,black,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2097,2002,native hawaiian,male,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2098,2003,asian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,None,None
2099,1996,asian,female,2019-08-14,2019-08-19,2019-08-28,2019-08-29,2019-08-29,2019-09-09,2019-09-11
2100,2201,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2101,2196,native hawaiian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2102,2197,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2103,2198,native american,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2104,2199,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2105,2200,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2106,2202,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2107,2210,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2108,2204,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2109,2205,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2110,2206,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2111,2207,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2112,2208,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2113,2209,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2114,2203,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2115,2195,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2116,2177,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2117,2193,native hawaiian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2118,2211,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2119,2178,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2120,2179,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2121,2180,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2122,2181,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2123,2182,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2124,2183,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2125,2194,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2126,2184,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2127,2186,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2128,2187,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2129,2188,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2130,2189,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2131,2190,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2132,2191,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2133,2192,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2134,2185,asian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2135,2212,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2136,2230,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2137,2214,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2138,2235,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2139,2236,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2140,2237,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2141,2238,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2142,2239,white,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2143,2240,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2144,2241,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2145,2242,white,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2146,2243,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2147,2244,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2148,2245,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2149,2246,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2150,2247,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2151,2248,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2152,2176,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2153,2234,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2154,2213,white,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2155,2233,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2156,2231,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2157,2215,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2158,2216,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2159,2217,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2160,2218,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2161,2219,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2162,2220,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2163,2221,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2164,2222,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2165,2223,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2166,2224,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2167,2225,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2168,2226,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2169,2227,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2170,2228,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2171,2229,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2172,2232,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2173,2175,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2174,2249,native american,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2175,2173,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2176,2119,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2177,2120,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2178,2121,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2179,2122,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2180,2123,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2181,2124,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2182,2125,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2183,2126,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2184,2127,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2185,2128,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2186,2129,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2187,2130,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2188,2131,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2189,2132,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2190,2133,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2191,2118,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2192,2134,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2193,2117,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2194,2115,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2195,2100,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2196,2101,native hawaiian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2197,2102,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2198,2103,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2199,2104,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2200,2105,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2201,2106,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2202,2107,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2203,2108,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2204,2109,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2205,2110,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2206,2111,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2207,2112,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2208,2113,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2209,2114,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2210,2116,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2211,2135,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2212,2174,white,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2213,2137,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2214,2158,native american,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2215,2159,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2216,2160,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2217,2161,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2218,2162,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2219,2136,white,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2220,2164,white,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2221,2165,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2222,2166,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2223,2167,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2224,2168,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2225,2169,native american,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2226,2170,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2227,2171,hispanic,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2228,2172,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2229,2157,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2230,2156,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2231,2163,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2232,2154,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2233,2155,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2234,2139,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2235,2140,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2236,2141,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2237,2142,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2238,2143,black,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2239,2144,asian,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2240,2145,asian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2241,2138,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2242,2147,hispanic,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2243,2148,hispanic,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2244,2149,white,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,None,None,None
2245,2150,native american,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,None
2246,2151,black,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2247,2152,native hawaiian,female,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2248,2153,black,other,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,None,None
2249,2146,native hawaiian,male,2019-08-15,2019-08-20,2019-08-29,2019-08-30,2019-08-30,2019-09-10,2019-09-12
2250,2346,native hawaiian,other,2019-08-16,2019-08-21,2019-08-30,2019-09-03,2019-09-03,None,None
2251,2347,native hawaiian,other,2019-08-16,2019-08-21,2019-08-30,2019-09-03,2019-09-03,2019-09-16,2019-09-18
2252,2348,white,male,2019-08-16,2019-08-21,2019-08-30,2019-09-03,2019-09-03,None,None
